signal_type,company,date,metric_name,metric_value,dimension_1,dimension_2,dimension_3,text_signal,confidence_score,source,strategic_implication
HIRING,Cohere,2025-03-26,job_postings,32.0,Enterprise AE,Zurich,,Hiring Enterprise AEs — signals go-to-market build,0.7,LinkedIn Jobs API,Model capability expansion
HIRING,Cohere,2025-03-26,job_postings,41.0,DevRel,Remote,,Hiring DevRels — signals AI research,0.92,LinkedIn Jobs API,Geographic expansion
HIRING,Cohere,2025-03-26,job_postings,12.0,Applied Scientist,Remote,,Hiring Applied Scientists — signals enterprise push,0.73,LinkedIn Jobs API,Developer ecosystem growth
HIRING,Cohere,2025-03-26,job_postings,32.0,Security Engineer,Zurich,,Hiring Security Engineers — signals go-to-market build,0.78,LinkedIn Jobs API,Developer ecosystem growth
HIRING,Cohere,2025-03-26,job_postings,15.0,Infrastructure Eng,Paris,,Hiring Infrastructure Engs — signals enterprise push,0.91,LinkedIn Jobs API,Geographic expansion
HIRING,Cohere,2025-04-25,job_postings,21.0,Research Scientist,London,,Hiring Research Scientists — signals product expansion,0.75,LinkedIn Jobs API,Geographic expansion
HIRING,Cohere,2025-04-25,job_postings,2.0,Sales Engineer,London,,Hiring Sales Engineers — signals go-to-market build,0.81,LinkedIn Jobs API,Research capability deepening
HIRING,Cohere,2025-04-25,job_postings,44.0,Enterprise AE,Remote,,Hiring Enterprise AEs — signals AI research,0.79,LinkedIn Jobs API,Enterprise GTM acceleration
HIRING,Cohere,2025-04-25,job_postings,32.0,Product Manager,SF,,Hiring Product Managers — signals AI research,0.81,LinkedIn Jobs API,Model capability expansion
HIRING,Cohere,2025-04-25,job_postings,1.0,DevRel,NYC,,Hiring DevRels — signals product expansion,0.76,LinkedIn Jobs API,Model capability expansion
HIRING,Cohere,2025-04-25,job_postings,12.0,Data Engineer,SF,,Hiring Data Engineers — signals infra scaling,0.75,LinkedIn Jobs API,Model capability expansion
HIRING,Cohere,2025-04-25,job_postings,43.0,Infrastructure Eng,NYC,,Hiring Infrastructure Engs — signals product expansion,0.88,LinkedIn Jobs API,Geographic expansion
HIRING,Cohere,2025-05-25,job_postings,7.0,ML Engineer,Zurich,,Hiring ML Engineers — signals infra scaling,0.77,LinkedIn Jobs API,Model capability expansion
HIRING,Cohere,2025-05-25,job_postings,34.0,Research Scientist,Zurich,,Hiring Research Scientists — signals enterprise push,0.67,LinkedIn Jobs API,Geographic expansion
HIRING,Cohere,2025-05-25,job_postings,30.0,Enterprise AE,Paris,,Hiring Enterprise AEs — signals product expansion,0.82,LinkedIn Jobs API,Geographic expansion
HIRING,Cohere,2025-05-25,job_postings,18.0,Product Manager,SF,,Hiring Product Managers — signals AI research,0.84,LinkedIn Jobs API,Geographic expansion
HIRING,Cohere,2025-05-25,job_postings,2.0,Applied Scientist,SF,,Hiring Applied Scientists — signals enterprise push,0.92,LinkedIn Jobs API,Enterprise GTM acceleration
HIRING,Cohere,2025-05-25,job_postings,3.0,Data Engineer,Paris,,Hiring Data Engineers — signals enterprise push,0.85,LinkedIn Jobs API,Geographic expansion
HIRING,Cohere,2025-05-25,job_postings,39.0,Security Engineer,Zurich,,Hiring Security Engineers — signals infra scaling,0.8,LinkedIn Jobs API,Security/compliance investment
HIRING,Cohere,2025-05-25,job_postings,20.0,Infrastructure Eng,Paris,,Hiring Infrastructure Engs — signals infra scaling,0.9,LinkedIn Jobs API,Geographic expansion
HIRING,Cohere,2025-06-24,job_postings,41.0,ML Engineer,Remote,,Hiring ML Engineers — signals product expansion,0.74,LinkedIn Jobs API,Developer ecosystem growth
HIRING,Cohere,2025-06-24,job_postings,33.0,Research Scientist,London,,Hiring Research Scientists — signals product expansion,0.86,LinkedIn Jobs API,Developer ecosystem growth
HIRING,Cohere,2025-06-24,job_postings,16.0,Enterprise AE,Paris,,Hiring Enterprise AEs — signals AI research,0.78,LinkedIn Jobs API,Developer ecosystem growth
HIRING,Cohere,2025-06-24,job_postings,43.0,DevRel,SF,,Hiring DevRels — signals product expansion,0.93,LinkedIn Jobs API,Developer ecosystem growth
HIRING,Cohere,2025-06-24,job_postings,40.0,Data Engineer,Remote,,Hiring Data Engineers — signals AI research,0.8,LinkedIn Jobs API,Geographic expansion
HIRING,Cohere,2025-06-24,job_postings,35.0,Security Engineer,SF,,Hiring Security Engineers — signals go-to-market build,0.82,LinkedIn Jobs API,Developer ecosystem growth
HIRING,Cohere,2025-06-24,job_postings,10.0,Infrastructure Eng,SF,,Hiring Infrastructure Engs — signals infra scaling,0.8,LinkedIn Jobs API,Model capability expansion
HIRING,Cohere,2025-07-24,job_postings,3.0,ML Engineer,Zurich,,Hiring ML Engineers — signals go-to-market build,0.75,LinkedIn Jobs API,Geographic expansion
HIRING,Cohere,2025-07-24,job_postings,44.0,Sales Engineer,Zurich,,Hiring Sales Engineers — signals enterprise push,0.76,LinkedIn Jobs API,Research capability deepening
HIRING,Cohere,2025-07-24,job_postings,24.0,DevRel,London,,Hiring DevRels — signals AI research,0.87,LinkedIn Jobs API,Security/compliance investment
HIRING,Cohere,2025-07-24,job_postings,37.0,Applied Scientist,Remote,,Hiring Applied Scientists — signals product expansion,0.85,LinkedIn Jobs API,Model capability expansion
HIRING,Cohere,2025-07-24,job_postings,22.0,Security Engineer,NYC,,Hiring Security Engineers — signals infra scaling,0.73,LinkedIn Jobs API,Geographic expansion
HIRING,Cohere,2025-07-24,job_postings,38.0,Infrastructure Eng,London,,Hiring Infrastructure Engs — signals enterprise push,0.69,LinkedIn Jobs API,Geographic expansion
HIRING,Cohere,2025-08-23,job_postings,41.0,Research Scientist,SF,,Hiring Research Scientists — signals go-to-market build,0.87,LinkedIn Jobs API,Security/compliance investment
HIRING,Cohere,2025-08-23,job_postings,15.0,Sales Engineer,SF,,Hiring Sales Engineers — signals go-to-market build,0.94,LinkedIn Jobs API,Geographic expansion
HIRING,Cohere,2025-08-23,job_postings,22.0,Enterprise AE,London,,Hiring Enterprise AEs — signals enterprise push,0.73,LinkedIn Jobs API,Research capability deepening
HIRING,Cohere,2025-08-23,job_postings,21.0,Product Manager,SF,,Hiring Product Managers — signals go-to-market build,0.88,LinkedIn Jobs API,Research capability deepening
HIRING,Cohere,2025-08-23,job_postings,31.0,DevRel,SF,,Hiring DevRels — signals infra scaling,0.77,LinkedIn Jobs API,Geographic expansion
HIRING,Cohere,2025-08-23,job_postings,15.0,Data Engineer,Zurich,,Hiring Data Engineers — signals enterprise push,0.75,LinkedIn Jobs API,Geographic expansion
HIRING,Cohere,2025-08-23,job_postings,24.0,Security Engineer,Remote,,Hiring Security Engineers — signals enterprise push,0.91,LinkedIn Jobs API,Geographic expansion
HIRING,Cohere,2025-09-22,job_postings,24.0,ML Engineer,NYC,,Hiring ML Engineers — signals product expansion,0.94,LinkedIn Jobs API,Developer ecosystem growth
HIRING,Cohere,2025-09-22,job_postings,25.0,Research Scientist,Paris,,Hiring Research Scientists — signals infra scaling,0.65,LinkedIn Jobs API,Security/compliance investment
HIRING,Cohere,2025-09-22,job_postings,44.0,Sales Engineer,NYC,,Hiring Sales Engineers — signals infra scaling,0.72,LinkedIn Jobs API,Model capability expansion
HIRING,Cohere,2025-09-22,job_postings,44.0,Product Manager,Paris,,Hiring Product Managers — signals go-to-market build,0.67,LinkedIn Jobs API,Enterprise GTM acceleration
HIRING,Cohere,2025-09-22,job_postings,39.0,DevRel,London,,Hiring DevRels — signals enterprise push,0.66,LinkedIn Jobs API,Geographic expansion
HIRING,Cohere,2025-09-22,job_postings,22.0,Applied Scientist,Paris,,Hiring Applied Scientists — signals enterprise push,0.73,LinkedIn Jobs API,Enterprise GTM acceleration
HIRING,Cohere,2025-09-22,job_postings,26.0,Security Engineer,NYC,,Hiring Security Engineers — signals product expansion,0.75,LinkedIn Jobs API,Developer ecosystem growth
HIRING,Cohere,2025-10-22,job_postings,13.0,ML Engineer,Remote,,Hiring ML Engineers — signals enterprise push,0.87,LinkedIn Jobs API,Security/compliance investment
HIRING,Cohere,2025-10-22,job_postings,14.0,Research Scientist,London,,Hiring Research Scientists — signals AI research,0.87,LinkedIn Jobs API,Geographic expansion
HIRING,Cohere,2025-10-22,job_postings,29.0,Enterprise AE,NYC,,Hiring Enterprise AEs — signals product expansion,0.65,LinkedIn Jobs API,Geographic expansion
HIRING,Cohere,2025-10-22,job_postings,45.0,DevRel,Zurich,,Hiring DevRels — signals product expansion,0.74,LinkedIn Jobs API,Enterprise GTM acceleration
HIRING,Cohere,2025-10-22,job_postings,30.0,Data Engineer,London,,Hiring Data Engineers — signals go-to-market build,0.81,LinkedIn Jobs API,Enterprise GTM acceleration
HIRING,Cohere,2025-10-22,job_postings,34.0,Security Engineer,London,,Hiring Security Engineers — signals go-to-market build,0.67,LinkedIn Jobs API,Research capability deepening
HIRING,Cohere,2025-10-22,job_postings,31.0,Infrastructure Eng,Remote,,Hiring Infrastructure Engs — signals infra scaling,0.76,LinkedIn Jobs API,Model capability expansion
HIRING,Cohere,2025-11-21,job_postings,34.0,ML Engineer,Paris,,Hiring ML Engineers — signals infra scaling,0.77,LinkedIn Jobs API,Model capability expansion
HIRING,Cohere,2025-11-21,job_postings,36.0,Research Scientist,London,,Hiring Research Scientists — signals AI research,0.67,LinkedIn Jobs API,Security/compliance investment
HIRING,Cohere,2025-11-21,job_postings,38.0,Sales Engineer,Paris,,Hiring Sales Engineers — signals AI research,0.89,LinkedIn Jobs API,Developer ecosystem growth
HIRING,Cohere,2025-11-21,job_postings,18.0,Enterprise AE,NYC,,Hiring Enterprise AEs — signals enterprise push,0.69,LinkedIn Jobs API,Research capability deepening
HIRING,Cohere,2025-11-21,job_postings,43.0,Applied Scientist,NYC,,Hiring Applied Scientists — signals go-to-market build,0.84,LinkedIn Jobs API,Research capability deepening
HIRING,Cohere,2025-11-21,job_postings,24.0,Data Engineer,NYC,,Hiring Data Engineers — signals go-to-market build,0.74,LinkedIn Jobs API,Geographic expansion
HIRING,Cohere,2025-11-21,job_postings,8.0,Infrastructure Eng,Remote,,Hiring Infrastructure Engs — signals AI research,0.95,LinkedIn Jobs API,Enterprise GTM acceleration
HIRING,Stability AI,2024-01-01,job_postings,3.0,Research Scientist,Remote,,Hiring Research Scientists — signals enterprise push,0.89,LinkedIn Jobs API,Security/compliance investment
HIRING,Stability AI,2024-01-01,job_postings,38.0,Sales Engineer,Zurich,,Hiring Sales Engineers — signals enterprise push,0.67,LinkedIn Jobs API,Model capability expansion
HIRING,Stability AI,2024-01-01,job_postings,8.0,Product Manager,NYC,,Hiring Product Managers — signals infra scaling,0.67,LinkedIn Jobs API,Enterprise GTM acceleration
HIRING,Stability AI,2024-01-01,job_postings,34.0,Applied Scientist,SF,,Hiring Applied Scientists — signals AI research,0.82,LinkedIn Jobs API,Model capability expansion
HIRING,Stability AI,2024-01-01,job_postings,19.0,Data Engineer,NYC,,Hiring Data Engineers — signals infra scaling,0.91,LinkedIn Jobs API,Geographic expansion
HIRING,Stability AI,2024-01-01,job_postings,25.0,Security Engineer,Paris,,Hiring Security Engineers — signals go-to-market build,0.95,LinkedIn Jobs API,Developer ecosystem growth
HIRING,Stability AI,2024-01-31,job_postings,45.0,ML Engineer,SF,,Hiring ML Engineers — signals AI research,0.78,LinkedIn Jobs API,Research capability deepening
HIRING,Stability AI,2024-01-31,job_postings,19.0,Research Scientist,Zurich,,Hiring Research Scientists — signals AI research,0.69,LinkedIn Jobs API,Enterprise GTM acceleration
HIRING,Stability AI,2024-01-31,job_postings,11.0,Enterprise AE,NYC,,Hiring Enterprise AEs — signals infra scaling,0.71,LinkedIn Jobs API,Enterprise GTM acceleration
HIRING,Stability AI,2024-01-31,job_postings,12.0,Product Manager,Zurich,,Hiring Product Managers — signals go-to-market build,0.89,LinkedIn Jobs API,Enterprise GTM acceleration
HIRING,Stability AI,2024-01-31,job_postings,13.0,DevRel,Remote,,Hiring DevRels — signals enterprise push,0.71,LinkedIn Jobs API,Model capability expansion
HIRING,Stability AI,2024-01-31,job_postings,42.0,Applied Scientist,Remote,,Hiring Applied Scientists — signals infra scaling,0.84,LinkedIn Jobs API,Enterprise GTM acceleration
HIRING,Stability AI,2024-01-31,job_postings,1.0,Data Engineer,Remote,,Hiring Data Engineers — signals go-to-market build,0.72,LinkedIn Jobs API,Security/compliance investment
HIRING,Stability AI,2024-01-31,job_postings,14.0,Security Engineer,Zurich,,Hiring Security Engineers — signals go-to-market build,0.79,LinkedIn Jobs API,Enterprise GTM acceleration
HIRING,Stability AI,2024-01-31,job_postings,31.0,Infrastructure Eng,London,,Hiring Infrastructure Engs — signals go-to-market build,0.86,LinkedIn Jobs API,Research capability deepening
HIRING,Stability AI,2024-03-01,job_postings,12.0,ML Engineer,NYC,,Hiring ML Engineers — signals AI research,0.79,LinkedIn Jobs API,Security/compliance investment
HIRING,Stability AI,2024-03-01,job_postings,24.0,Research Scientist,Paris,,Hiring Research Scientists — signals infra scaling,0.8,LinkedIn Jobs API,Developer ecosystem growth
HIRING,Stability AI,2024-03-01,job_postings,3.0,Enterprise AE,NYC,,Hiring Enterprise AEs — signals enterprise push,0.84,LinkedIn Jobs API,Geographic expansion
HIRING,Stability AI,2024-03-01,job_postings,43.0,Product Manager,Zurich,,Hiring Product Managers — signals AI research,0.76,LinkedIn Jobs API,Research capability deepening
HIRING,Stability AI,2024-03-01,job_postings,7.0,DevRel,London,,Hiring DevRels — signals product expansion,0.81,LinkedIn Jobs API,Model capability expansion
HIRING,Stability AI,2024-03-01,job_postings,8.0,Applied Scientist,Zurich,,Hiring Applied Scientists — signals AI research,0.7,LinkedIn Jobs API,Developer ecosystem growth
HIRING,Stability AI,2024-03-01,job_postings,13.0,Data Engineer,London,,Hiring Data Engineers — signals enterprise push,0.93,LinkedIn Jobs API,Research capability deepening
HIRING,Stability AI,2024-03-01,job_postings,12.0,Security Engineer,Remote,,Hiring Security Engineers — signals infra scaling,0.7,LinkedIn Jobs API,Model capability expansion
HIRING,Stability AI,2024-03-01,job_postings,37.0,Infrastructure Eng,Paris,,Hiring Infrastructure Engs — signals enterprise push,0.87,LinkedIn Jobs API,Model capability expansion
HIRING,Stability AI,2024-03-31,job_postings,28.0,ML Engineer,NYC,,Hiring ML Engineers — signals go-to-market build,0.67,LinkedIn Jobs API,Security/compliance investment
HIRING,Stability AI,2024-03-31,job_postings,16.0,Sales Engineer,SF,,Hiring Sales Engineers — signals infra scaling,0.85,LinkedIn Jobs API,Research capability deepening
HIRING,Stability AI,2024-03-31,job_postings,37.0,Enterprise AE,Paris,,Hiring Enterprise AEs — signals enterprise push,0.75,LinkedIn Jobs API,Security/compliance investment
HIRING,Stability AI,2024-03-31,job_postings,30.0,Applied Scientist,Zurich,,Hiring Applied Scientists — signals AI research,0.72,LinkedIn Jobs API,Developer ecosystem growth
HIRING,Stability AI,2024-03-31,job_postings,37.0,Security Engineer,NYC,,Hiring Security Engineers — signals infra scaling,0.91,LinkedIn Jobs API,Geographic expansion
HIRING,Stability AI,2024-03-31,job_postings,32.0,Infrastructure Eng,Paris,,Hiring Infrastructure Engs — signals product expansion,0.7,LinkedIn Jobs API,Developer ecosystem growth
HIRING,Stability AI,2024-04-30,job_postings,38.0,ML Engineer,London,,Hiring ML Engineers — signals product expansion,0.71,LinkedIn Jobs API,Model capability expansion
HIRING,Stability AI,2024-04-30,job_postings,11.0,Research Scientist,Remote,,Hiring Research Scientists — signals infra scaling,0.72,LinkedIn Jobs API,Geographic expansion
HIRING,Stability AI,2024-04-30,job_postings,34.0,Sales Engineer,London,,Hiring Sales Engineers — signals product expansion,0.71,LinkedIn Jobs API,Research capability deepening
HIRING,Stability AI,2024-04-30,job_postings,21.0,Enterprise AE,SF,,Hiring Enterprise AEs — signals go-to-market build,0.94,LinkedIn Jobs API,Geographic expansion
HIRING,Stability AI,2024-04-30,job_postings,7.0,Applied Scientist,SF,,Hiring Applied Scientists — signals infra scaling,0.77,LinkedIn Jobs API,Research capability deepening
HIRING,Stability AI,2024-04-30,job_postings,36.0,Data Engineer,SF,,Hiring Data Engineers — signals enterprise push,0.66,LinkedIn Jobs API,Enterprise GTM acceleration
HIRING,Stability AI,2024-04-30,job_postings,39.0,Infrastructure Eng,Zurich,,Hiring Infrastructure Engs — signals AI research,0.81,LinkedIn Jobs API,Geographic expansion
HIRING,Stability AI,2024-05-30,job_postings,29.0,ML Engineer,NYC,,Hiring ML Engineers — signals enterprise push,0.86,LinkedIn Jobs API,Research capability deepening
HIRING,Stability AI,2024-05-30,job_postings,24.0,Research Scientist,Zurich,,Hiring Research Scientists — signals go-to-market build,0.76,LinkedIn Jobs API,Model capability expansion
HIRING,Stability AI,2024-05-30,job_postings,26.0,Sales Engineer,Remote,,Hiring Sales Engineers — signals product expansion,0.71,LinkedIn Jobs API,Security/compliance investment
HIRING,Stability AI,2024-05-30,job_postings,16.0,Enterprise AE,London,,Hiring Enterprise AEs — signals product expansion,0.89,LinkedIn Jobs API,Geographic expansion
